category,raw_sketch_ind,fc6_sketch_ind,raw_sketch_pca_ind,fc6_sketch_pca_ind
kangaroo,3313,2683,3313,2683
kangaroo,3338,1435,3338,1435
kangaroo,3363,4978,3363,4978
kangaroo,3410,9102,3410,9102
kangaroo,3429,9444,3429,9444
kangaroo,3482,5925,3482,5925
kangaroo,3496,4235,3496,4235
kangaroo,3521,10497,3521,10497
kangaroo,3559,11323,3559,11323
kangaroo,3615,1908,3615,1908
kangaroo,3621,3704,3621,3704
kangaroo,3675,7747,3675,7747
kangaroo,3704,6378,3704,6378
kangaroo,3735,5178,3735,5178
kangaroo,3746,1867,3746,1867
kangaroo,3778,3521,3778,3521
kangaroo,3835,274,3835,274
kangaroo,3861,6977,3861,6977
kangaroo,3881,9225,3881,9225
kangaroo,3915,5129,3915,5129
kangaroo,3948,2390,3948,2390
kangaroo,3984,5265,3984,5265
kangaroo,4012,10475,4012,10475
kangaroo,4060,10412,4060,10412
kangaroo,4080,5523,4080,5523
kangaroo,4117,8320,4117,8320
kangaroo,4129,311,4129,311
kangaroo,4165,5546,4165,5546
kangaroo,4218,9758,4218,9758
kangaroo,4235,5981,4235,5981
kangaroo,4281,1391,4281,1391
kangaroo,4289,12058,4289,12058
kangaroo,4330,10646,4330,10646
kangaroo,4361,10779,4361,10779
kangaroo,4413,10139,4413,10139
kangaroo,4447,1064,4447,1064
kangaroo,4457,9692,4457,9692
kangaroo,4510,2714,4510,2714
kangaroo,4539,772,4539,772
kangaroo,4544,9549,4544,9549
kangaroo,4576,7022,4576,7022
kangaroo,4624,7059,4624,7059
kangaroo,4640,3003,4640,3003
kangaroo,4702,7720,4702,7720
kangaroo,4721,113,4721,113
kangaroo,4758,9616,4758,9616
kangaroo,4785,4785,4785,4785
kangaroo,4804,11644,4804,11644
kangaroo,4848,8557,4848,8557
kangaroo,4870,2954,4870,2954
kangaroo,4920,4539,4920,4539
kangaroo,4929,7098,4929,7098
kangaroo,4978,8144,4978,8144
kangaroo,5009,11051,5009,11051
kangaroo,5029,8786,5029,8786
kangaroo,5075,10620,5075,10620
kangaroo,5089,540,5089,540
kangaroo,5129,5909,5129,5909
kangaroo,5178,8593,5178,8593
kangaroo,5201,8289,5201,8289
kangaroo,5235,991,5235,991
kangaroo,5265,386,5265,386
kangaroo,5294,3410,5294,3410
kangaroo,5316,5697,5316,5697
kangaroo,5368,6030,5368,6030
kangaroo,5380,6411,5380,6411
kangaroo,5427,6940,5427,6940
kangaroo,5470,11855,5470,11855
kangaroo,5478,12199,5478,12199
kangaroo,5523,2616,5523,2616
kangaroo,5546,8447,5546,8447
kangaroo,5575,5478,5575,5478
kangaroo,5618,4929,5618,4929
kangaroo,5644,4510,5644,4510
kangaroo,5671,11165,5671,11165
kangaroo,5697,9287,5697,9287
kangaroo,5733,6897,5733,6897
kangaroo,5783,8910,5783,8910
kangaroo,5803,1976,5803,1976
kangaroo,5845,9662,5845,9662
kangaroo,5872,5575,5872,5575
kangaroo,5909,9827,5909,9827
kangaroo,5925,3281,5925,3281
kangaroo,5981,3735,5981,3735
kangaroo,6004,4576,6004,4576
kangaroo,6030,935,6030,935
kangaroo,6058,511,6058,511
kangaroo,6090,8960,6090,8960
kangaroo,6133,11010,6133,11010
kangaroo,6170,7680,6170,7680
kangaroo,6200,1929,6200,1929
kangaroo,6208,8953,6208,8953
kangaroo,6258,1369,6258,1369
kangaroo,6284,7104,6284,7104
kangaroo,6324,3948,6324,3948
kangaroo,6361,1831,6361,1831
kangaroo,6378,5075,6378,5075
kangaroo,6411,11958,6411,11958
kangaroo,6450,6947,6450,6947
kangaroo,6483,6004,6483,6004
kangaroo,6499,746,6499,746
kangaroo,6545,369,6545,369
kangaroo,6582,7782,6582,7782
kangaroo,6606,7666,6606,7666
kangaroo,6652,11231,6652,11231
kangaroo,6681,11797,6681,11797
kangaroo,6691,12087,6691,12087
kangaroo,6737,3009,6737,3009
kangaroo,6752,2628,6752,2628
kangaroo,6784,4361,6784,4361
kangaroo,6846,4281,6846,4281
kangaroo,6879,11690,6879,11690
kangaroo,6897,5427,6897,5427
kangaroo,6940,1045,6940,1045
kangaroo,6947,2898,6947,2898
kangaroo,6977,11350,6977,11350
kangaroo,7022,8026,7022,8026
kangaroo,7059,3615,7059,3615
kangaroo,7098,5089,7098,5089
kangaroo,7104,5803,7104,5803
kangaroo,7138,2235,7138,2235
kangaroo,7180,5783,7180,5783
kangaroo,7227,8074,7227,8074
kangaroo,7249,10275,7249,10275
kangaroo,7280,11587,7280,11587
kangaroo,7300,11437,7300,11437
kangaroo,7345,2295,7345,2295
kangaroo,7389,12161,7389,12161
kangaroo,7405,4848,7405,4848
kangaroo,7424,7530,7424,7530
kangaroo,7468,4012,7468,4012
kangaroo,7515,10751,7515,10751
kangaroo,7530,7,7530,7
kangaroo,7572,3202,7572,3202
kangaroo,7603,4060,7603,4060
kangaroo,7646,5733,7646,5733
kangaroo,7666,11133,7666,11133
kangaroo,7680,6606,7680,6606
kangaroo,7720,5644,7720,5644
kangaroo,7747,7300,7747,7300
kangaroo,7782,9785,7782,9785
kangaroo,7823,5029,7823,5029
kangaroo,7840,4447,7840,4447
kangaroo,7887,9344,7887,9344
kangaroo,7911,7998,7911,7998
kangaroo,7948,6200,7948,6200
kangaroo,7998,6208,7998,6208
kangaroo,8026,9815,8026,9815
kangaroo,8046,1702,8046,1702
kangaroo,8074,10827,8074,10827
kangaroo,8116,5368,8116,5368
kangaroo,8144,11674,8144,11674
kangaroo,8184,11369,8184,11369
kangaroo,8222,4080,8222,4080
kangaroo,8225,3149,8225,3149
kangaroo,8262,10262,8262,10262
kangaroo,8289,477,8289,477
kangaroo,8320,6652,8320,6652
kangaroo,8378,11196,8378,11196
kangaroo,8389,2181,8389,2181
kangaroo,8447,2481,8447,2481
kangaroo,8477,10083,8477,10083
kangaroo,8511,3621,8511,3621
kangaroo,8518,4117,8518,4117
kangaroo,8557,2869,8557,2869
kangaroo,8593,87,8593,87
kangaroo,8623,9208,8623,9208
kangaroo,8671,3338,8671,3338
kangaroo,8703,8723,8703,8723
kangaroo,8723,2252,8723,2252
kangaroo,8744,432,8744,432
kangaroo,8786,10390,8786,10390
kangaroo,8830,3835,8830,3835
kangaroo,8861,4758,8861,4758
kangaroo,8869,640,8869,640
kangaroo,8910,10662,8910,10662
kangaroo,8953,8046,8953,8046
kangaroo,8960,7389,8960,7389
kangaroo,9010,5316,9010,5316
kangaroo,9045,2460,9045,2460
kangaroo,9057,12248,9057,12248
kangaroo,9102,8861,9102,8861
kangaroo,9135,5671,9135,5671
kangaroo,9180,11718,9180,11718
kangaroo,9208,9879,9208,9879
kangaroo,9225,4330,9225,4330
kangaroo,9274,8744,9274,8744
kangaroo,9287,8222,9287,8222
kangaroo,9327,8389,9327,8389
kangaroo,9344,6499,9344,6499
kangaroo,9377,6284,9377,6284
kangaroo,9430,5235,9430,5235
kangaroo,9444,4413,9444,4413
kangaroo,9491,7345,9491,7345
kangaroo,9512,6483,9512,6483
kangaroo,9549,1637,9549,1637
kangaroo,9572,11543,9572,11543
kangaroo,9616,9045,9616,9045
kangaroo,9662,330,9662,330
kangaroo,9692,2823,9692,2823
kangaroo,9698,10212,9698,10212
kangaroo,9758,1525,9758,1525
kangaroo,9785,7515,9785,7515
kangaroo,9815,3861,9815,3861
kangaroo,9827,1126,9827,1126
kangaroo,9879,3122,9879,3122
kangaroo,9913,11552,9913,11552
kangaroo,9933,11878,9933,11878
kangaroo,9968,1555,9968,1555
kangaroo,10001,1153,10001,1153
kangaroo,10031,9377,10031,9377
kangaroo,10076,6582,10076,6582
kangaroo,10083,4721,10083,4721
kangaroo,10139,8477,10139,8477
kangaroo,10161,6258,10161,6258
kangaroo,10190,6545,10190,6545
kangaroo,10212,1686,10212,1686
kangaroo,10262,10342,10262,10342
kangaroo,10275,9010,10275,9010
kangaroo,10313,3496,10313,3496
kangaroo,10342,9491,10342,9491
kangaroo,10390,8225,10390,8225
kangaroo,10412,4804,10412,4804
kangaroo,10451,11294,10451,11294
kangaroo,10475,1108,10475,1108
kangaroo,10497,9430,10497,9430
kangaroo,10528,2515,10528,2515
kangaroo,10568,3089,10568,3089
kangaroo,10620,7948,10620,7948
kangaroo,10646,4870,10646,4870
kangaroo,10662,10864,10662,10864
kangaroo,10719,9057,10719,9057
kangaroo,10751,7249,10751,7249
kangaroo,10779,11086,10779,11086
kangaroo,10806,11234,10806,11234
kangaroo,10827,4702,10827,4702
kangaroo,10864,1205,10864,1205
kangaroo,10882,2112,10882,2112
kangaroo,10925,4129,10925,4129
kangaroo,10957,7572,10957,7572
kangaroo,10995,5380,10995,5380
kangaroo,11010,624,11010,624
kangaroo,11051,2532,11051,2532
kangaroo,11086,5201,11086,5201
kangaroo,11133,5618,11133,5618
kangaroo,11165,9135,11165,9135
kangaroo,11196,8511,11196,8511
kangaroo,11231,3482,11231,3482
kangaroo,11234,8703,11234,8703
kangaroo,11294,6691,11294,6691
kangaroo,11323,3313,11323,3313
kangaroo,11350,10001,11350,10001
kangaroo,11369,11501,11369,11501
kangaroo,11395,171,11395,171
kangaroo,11437,6450,11437,6450
kangaroo,11467,9913,11467,9913
kangaroo,11501,10925,11501,10925
kangaroo,11543,12159,11543,12159
kangaroo,11552,1008,11552,1008
kangaroo,11587,10313,11587,10313
kangaroo,11644,2915,11644,2915
kangaroo,11674,1228,11674,1228
kangaroo,11690,2175,11690,2175
kangaroo,11718,11933,11718,11933
kangaroo,11752,10161,11752,10161
kangaroo,11797,7911,11797,7911
kangaroo,11823,8184,11823,8184
kangaroo,11855,5294,11855,5294
kangaroo,11878,9180,11878,9180
kangaroo,11933,555,11933,555
kangaroo,11958,2306,11958,2306
kangaroo,11993,10957,11993,10957
kangaroo,12005,8869,12005,8869
kangaroo,12058,6681,12058,6681
kangaroo,12087,7280,12087,7280
kangaroo,12112,9933,12112,9933
kangaroo,12159,2782,12159,2782
kangaroo,12161,3778,12161,3778
kangaroo,12199,12005,12199,12005
kangaroo,12248,837,12248,837
kangaroo,12275,2810,12275,2810
lion,5,11370,5,11370
lion,37,11219,37,11219
lion,65,7495,65,7495
lion,102,10772,102,10772
lion,149,9236,149,9236
lion,169,11235,169,11235
lion,219,8548,219,8548
lion,242,5044,242,5044
lion,265,3860,265,3860
lion,317,2688,317,2688
lion,325,9565,325,9565
lion,375,242,375,242
lion,389,5673,389,5673
lion,441,7433,441,7433
lion,476,10331,476,10331
lion,488,3801,488,3801
lion,520,7084,520,7084
lion,547,7370,547,7370
lion,590,3347,590,3347
lion,628,7336,628,7336
lion,664,11805,664,11805
lion,684,9258,684,9258
lion,721,9478,721,9478
lion,741,792,741,792
lion,792,3813,792,3813
lion,818,4386,818,4386
lion,851,7687,851,7687
lion,877,1550,877,1550
lion,900,1481,900,1481
lion,953,3309,953,3309
lion,988,851,988,851
lion,1006,818,1006,818
lion,1042,65,1042,65
lion,1087,488,1087,488
lion,1089,1653,1089,1653
lion,1125,8976,1125,8976
lion,1172,10990,1172,10990
lion,1214,8426,1214,8426
lion,1230,5933,1230,5933
lion,1258,5555,1258,5555
lion,1296,5616,1296,5616
lion,1316,2758,1316,2758
lion,1355,5836,1355,5836
lion,1405,265,1405,265
lion,1431,7596,1431,7596
lion,1463,11680,1463,11680
lion,1481,1858,1481,1858
lion,1505,2891,1505,2891
lion,1550,3916,1550,3916
lion,1580,2924,1580,2924
lion,1601,4346,1601,4346
lion,1653,9810,1653,9810
lion,1664,9983,1664,9983
lion,1704,877,1704,877
lion,1739,1664,1739,1664
lion,1777,5724,1777,5724
lion,1794,4981,1794,4981
lion,1834,9695,1834,9695
lion,1858,8510,1858,8510
lion,1911,10592,1911,10592
lion,1924,3272,1924,3272
lion,1966,3897,1966,3897
lion,1984,9075,1984,9075
lion,2032,2734,2032,2734
lion,2049,10294,2049,10294
lion,2098,8471,2098,8471
lion,2132,900,2132,900
lion,2163,389,2163,389
lion,2199,2836,2199,2836
lion,2224,1777,2224,1777
lion,2248,10664,2248,10664
lion,2282,5730,2282,5730
lion,2321,1431,2321,1431
lion,2340,9648,2340,9648
lion,2391,4374,2391,4374
lion,2401,1580,2401,1580
lion,2445,7674,2445,7674
lion,2490,7327,2490,7327
lion,2517,7270,2517,7270
lion,2551,1505,2551,1505
lion,2565,5146,2565,5146
lion,2599,5077,2599,5077
lion,2655,7194,2655,7194
lion,2660,1704,2660,1704
lion,2688,10916,2688,10916
lion,2734,7477,2734,7477
lion,2758,3750,2758,3750
lion,2796,4468,2796,4468
lion,2836,11500,2836,11500
lion,2876,953,2876,953
lion,2891,7152,2891,7152
lion,2924,1794,2924,1794
lion,2961,12008,2961,12008
lion,2994,7632,2994,7632
lion,3024,1601,3024,1601
lion,3067,8515,3067,8515
lion,3081,7578,3081,7578
lion,3125,11545,3125,11545
lion,3148,5098,3148,5098
lion,3179,8352,3179,8352
lion,3211,10971,3211,10971
lion,3263,5595,3263,5595
lion,3272,3374,3272,3374
lion,3309,9993,3309,9993
lion,3347,9054,3347,9054
lion,3374,4312,3374,4312
lion,3413,10348,3413,10348
lion,3451,1739,3451,1739
lion,3456,5911,3456,5911
lion,3505,102,3505,102
lion,3532,7255,3532,7255
lion,3569,1463,3569,1463
lion,3584,7126,3584,7126
lion,3627,7230,3627,7230
lion,3669,5882,3669,5882
lion,3706,1834,3706,1834
lion,3723,8399,3723,8399
lion,3750,7524,3750,7524
lion,3801,476,3801,476
lion,3813,5012,3813,5012
lion,3860,7410,3860,7410
lion,3897,5662,3897,5662
lion,3916,2796,3916,2796
lion,3956,11602,3956,11602
lion,3989,4481,3989,4481
lion,4022,4423,4022,4423
lion,4042,5817,4042,5817
lion,4083,10171,4083,10171
lion,4109,11951,4109,11951
lion,4152,4286,4152,4286
lion,4173,11992,4173,11992
lion,4206,8338,4206,8338
lion,4230,2876,4230,2876
lion,4286,9017,4286,9017
lion,4312,9508,4312,9508
lion,4346,441,4346,441
lion,4374,11282,4374,11282
lion,4386,11853,4386,11853
lion,4423,5770,4423,5770
lion,4468,10205,4468,10205
lion,4481,1966,4481,1966
lion,4531,10784,4531,10784
lion,4553,3148,4553,3148
lion,4585,6481,4585,6481
lion,4619,1042,4619,1042
lion,4652,10235,4652,10235
lion,4685,5339,4685,5339
lion,4731,2282,4731,2282
lion,4738,9167,4738,9167
lion,4768,8872,4768,8872
lion,4812,5192,4812,5192
lion,4863,8248,4863,8248
lion,4889,4738,4889,4738
lion,4911,6282,4911,6282
lion,4940,6729,4940,6729
lion,4981,11932,4981,11932
lion,5012,12164,5012,12164
lion,5044,6501,5044,6501
lion,5077,2098,5077,2098
lion,5098,5413,5098,5413
lion,5146,149,5146,149
lion,5173,4652,5173,4652
lion,5192,169,5192,169
lion,5238,1230,5238,1230
lion,5268,6151,5268,6151
lion,5306,8220,5306,8220
lion,5339,684,5339,684
lion,5373,12076,5373,12076
lion,5406,7042,5406,7042
lion,5413,10863,5413,10863
lion,5459,9697,5459,9697
lion,5500,9880,5500,9880
lion,5531,8674,5531,8674
lion,5555,7930,5555,7930
lion,5595,6764,5595,6764
lion,5616,12238,5616,12238
lion,5662,2032,5662,2032
lion,5673,9343,5673,9343
lion,5724,9416,5724,9416
lion,5730,3505,5730,3505
lion,5770,4173,5770,4173
lion,5817,3263,5817,3263
lion,5836,3569,5836,3569
lion,5882,3211,5882,3211
lion,5911,8907,5911,8907
lion,5933,628,5933,628
lion,5982,6803,5982,6803
lion,6013,2565,6013,2565
lion,6035,10691,6035,10691
lion,6073,2049,6073,2049
lion,6082,8076,6082,8076
lion,6116,1125,6116,1125
lion,6151,9128,6151,9128
lion,6193,4812,6193,4812
lion,6230,12098,6230,12098
lion,6271,317,6271,317
lion,6282,6116,6282,6116
lion,6326,7884,6326,7884
lion,6360,1258,6360,1258
lion,6379,11821,6379,11821
lion,6427,10115,6427,10115
lion,6454,2551,6454,2551
lion,6481,4152,6481,4152
lion,6501,6326,6501,6326
lion,6533,8655,6533,8655
lion,6575,3456,6575,3456
lion,6597,3627,6597,3627
lion,6629,9631,6629,9631
lion,6686,7977,6686,7977
lion,6719,11104,6719,11104
lion,6729,10106,6729,10106
lion,6764,664,6764,664
lion,6803,8765,6803,8765
lion,6826,1214,6826,1214
lion,6850,10566,6850,10566
lion,6886,2199,6886,2199
lion,6915,2445,6915,2445
lion,6950,6597,6950,6597
lion,6985,4731,6985,4731
lion,7028,9737,7028,9737
lion,7042,1172,7042,1172
lion,7084,8713,7084,8713
lion,7126,8837,7126,8837
lion,7152,3584,7152,3584
lion,7194,8004,7194,8004
lion,7230,4863,7230,4863
lion,7255,3125,7255,3125
lion,7270,2224,7270,2224
lion,7327,6575,7327,6575
lion,7336,2490,7336,2490
lion,7370,6271,7370,6271
lion,7410,219,7410,219
lion,7433,4109,7433,4109
lion,7477,5373,7477,5373
lion,7495,5,7495,5
lion,7524,10452,7524,10452
lion,7578,11179,7578,11179
lion,7596,4889,7596,4889
lion,7632,11719,7632,11719
lion,7674,9205,7674,9205
lion,7687,11636,7687,11636
lion,7713,3989,7713,3989
lion,7775,3081,7775,3081
lion,7784,1006,7784,1006
lion,7810,11902,7810,11902
lion,7848,6719,7848,6719
lion,7884,2132,7884,2132
lion,7930,9907,7930,9907
lion,7944,4022,7944,4022
lion,7977,10725,7977,10725
lion,8004,2517,8004,2517
lion,8035,7944,8035,7944
lion,8076,10638,8076,10638
lion,8111,11561,8111,11561
lion,8140,5406,8140,5406
lion,8179,6826,8179,6826
lion,8220,5238,8220,5238
lion,8248,547,8248,547
lion,8272,6686,8272,6686
lion,8317,9786,8317,9786
lion,8338,10485,8338,10485
lion,8352,2163,8352,2163
lion,8399,6193,8399,6193
lion,8426,8035,8426,8035
lion,8471,2248,8471,2248
lion,8510,11092,8510,11092
lion,8515,6230,8515,6230
lion,8548,6533,8548,6533
lion,8579,4685,8579,4685
lion,8628,11159,8628,11159
lion,8655,6629,8655,6629
lion,8674,9391,8674,9391
lion,8713,8628,8713,8628
lion,8765,4083,8765,4083
lion,8777,3067,8777,3067
lion,8803,9300,8803,9300
lion,8837,11450,8837,11450
lion,8872,2340,8872,2340
lion,8907,4206,8907,4206
lion,8930,1924,8930,1924
lion,8976,10824,8976,10824
lion,9017,8803,9017,8803
lion,9054,8579,9054,8579
lion,9075,4553,9075,4553
lion,9101,2994,9101,2994
lion,9128,9593,9128,9593
lion,9167,1089,9167,1089
lion,9205,5531,9205,5531
lion,9236,2391,9236,2391
lion,9258,6950,9258,6950
lion,9300,1355,9300,1355
lion,9343,988,9343,988
lion,9349,11393,9349,11393
lion,9391,7784,9391,7784
lion,9416,4940,9416,4940
lion,9440,3706,9440,3706
lion,9478,5173,9478,5173
lion,9508,5306,9508,5306
lion,9565,10411,9565,10411
lion,9593,2401,9593,2401
lion,9631,6454,9631,6454
lion,9648,741,9648,741
lion,9695,6013,9695,6013
lion,9697,5268,9697,5268
lion,9737,8930,9737,8930
lion,9786,1911,9786,1911
lion,9810,2961,9810,2961
lion,9831,10537,9831,10537
lion,9880,5982,9880,5982
lion,9907,9831,9907,9831
lion,9950,6379,9950,6379
lion,9983,7713,9983,7713
lion,9993,6360,9993,6360
lion,10040,7028,10040,7028
lion,10071,12257,10071,12257
lion,10106,1405,10106,1405
lion,10115,4230,10115,4230
lion,10171,3532,10171,3532
lion,10205,8140,10205,8140
lion,10235,9950,10235,9950
lion,10248,11338,10248,11338
lion,10294,2660,10294,2660
lion,10331,1087,10331,1087
lion,10348,4531,10348,4531
lion,10379,8777,10379,8777
lion,10411,3723,10411,3723
lion,10452,375,10452,375
lion,10485,6427,10485,6427
lion,10506,37,10506,37
lion,10537,11669,10537,11669
lion,10566,9101,10566,9101
lion,10592,10040,10592,10040
lion,10638,7775,10638,7775
lion,10664,6985,10664,6985
lion,10691,11024,10691,11024
lion,10725,9440,10725,9440
lion,10772,2655,10772,2655
lion,10784,4585,10784,4585
lion,10824,6886,10824,6886
lion,10863,7810,10863,7810
lion,10883,3956,10883,3956
lion,10916,6915,10916,6915
lion,10971,12148,10971,12148
lion,10990,3024,10990,3024
lion,11024,8179,11024,8179
lion,11054,2599,11054,2599
lion,11092,520,11092,520
lion,11104,5500,11104,5500
lion,11159,10071,11159,10071
lion,11179,11304,11179,11304
lion,11219,12047,11219,12047
lion,11235,3413,11235,3413
lion,11282,1296,11282,1296
lion,11304,10248,11304,10248
lion,11338,11054,11338,11054
lion,11370,8272,11370,8272
lion,11393,6850,11393,6850
lion,11450,5459,11450,5459
lion,11458,12215,11458,12215
lion,11500,325,11500,325
lion,11545,7848,11545,7848
lion,11561,6082,11561,6082
lion,11602,4911,11602,4911
lion,11636,721,11636,721
lion,11669,9349,11669,9349
lion,11680,4619,11680,4619
lion,11719,3451,11719,3451
lion,11755,4768,11755,4768
lion,11805,10379,11805,10379
lion,11821,1984,11821,1984
lion,11853,3179,11853,3179
lion,11902,2321,11902,2321
lion,11932,4042,11932,4042
lion,11951,8111,11951,8111
lion,11992,10506,11992,10506
lion,12008,1316,12008,1316
lion,12047,6035,12047,6035
lion,12076,8317,12076,8317
lion,12098,11755,12098,11755
lion,12148,590,12148,590
lion,12164,6073,12164,6073
lion,12215,11458,12215,11458
lion,12238,3669,12238,3669
lion,12257,10883,12257,10883
motorcycle,12,4032,12,4032
motorcycle,60,9748,60,9748
motorcycle,92,5248,92,5248
motorcycle,98,7479,98,7479
motorcycle,156,9798,156,9798
motorcycle,189,92,189,92
motorcycle,214,8120,214,8120
motorcycle,228,5336,228,5336
motorcycle,273,5116,273,5116
motorcycle,301,4340,301,4340
motorcycle,340,1091,340,1091
motorcycle,370,7500,370,7500
motorcycle,397,8147,397,8147
motorcycle,431,4064,431,4064
motorcycle,450,3178,450,3178
motorcycle,502,8089,502,8089
motorcycle,522,1539,522,1539
motorcycle,549,1590,549,1590
motorcycle,589,1142,589,1142
motorcycle,623,9160,623,9160
motorcycle,658,2910,658,2910
motorcycle,674,8037,674,8037
motorcycle,717,3228,717,3228
motorcycle,756,10541,756,10541
motorcycle,786,1152,786,1152
motorcycle,809,3853,809,3853
motorcycle,839,10819,839,10819
motorcycle,890,301,890,301
motorcycle,927,1085,927,1085
motorcycle,931,3308,931,3308
motorcycle,990,5305,990,5305
motorcycle,1000,1047,1000,1047
motorcycle,1047,8398,1047,8398
motorcycle,1085,10580,1085,10580
motorcycle,1091,5684,1091,5684
motorcycle,1142,3159,1142,3159
motorcycle,1152,11354,1152,11354
motorcycle,1203,11554,1203,11554
motorcycle,1216,8181,1216,8181
motorcycle,1273,12202,1273,12202
motorcycle,1297,10848,1297,10848
motorcycle,1340,12074,1340,12074
motorcycle,1375,10090,1375,10090
motorcycle,1404,5369,1404,5369
motorcycle,1434,7795,1434,7795
motorcycle,1447,11546,1447,11546
motorcycle,1482,7833,1482,7833
motorcycle,1527,5124,1527,5124
motorcycle,1539,9080,1539,9080
motorcycle,1590,5574,1590,5574
motorcycle,1612,7675,1612,7675
motorcycle,1636,5161,1636,5161
motorcycle,1678,3931,1678,3931
motorcycle,1718,4223,1718,4223
motorcycle,1753,7635,1753,7635
motorcycle,1771,2971,1771,2971
motorcycle,1808,1340,1808,1340
motorcycle,1837,3032,1837,3032
motorcycle,1869,11749,1869,11749
motorcycle,1913,1297,1913,1297
motorcycle,1945,1447,1945,1447
motorcycle,1972,3996,1972,3996
motorcycle,1992,10908,1992,10908
motorcycle,2017,5457,2017,5457
motorcycle,2053,10363,2053,10363
motorcycle,2086,397,2086,397
motorcycle,2135,7850,2135,7850
motorcycle,2152,12110,2152,12110
motorcycle,2189,931,2189,931
motorcycle,2222,5486,2222,5486
motorcycle,2257,990,2257,990
motorcycle,2296,4236,2296,4236
motorcycle,2331,10332,2331,10332
motorcycle,2361,10454,2361,10454
motorcycle,2369,9092,2369,9092
motorcycle,2408,8345,2408,8345
motorcycle,2435,273,2435,273
motorcycle,2489,1404,2489,1404
motorcycle,2510,2982,2510,2982
motorcycle,2536,7726,2536,7726
motorcycle,2586,1434,2586,1434
motorcycle,2623,7684,2623,7684
motorcycle,2638,3282,2638,3282
motorcycle,2682,3936,2682,3936
motorcycle,2708,60,2708,60
motorcycle,2737,8301,2737,8301
motorcycle,2780,370,2780,370
motorcycle,2784,5560,2784,5560
motorcycle,2839,7761,2839,7761
motorcycle,2879,12054,2879,12054
motorcycle,2910,1375,2910,1375
motorcycle,2921,10797,2921,10797
motorcycle,2971,11362,2971,11362
motorcycle,2982,3253,2982,3253
motorcycle,3032,12268,3032,12268
motorcycle,3064,5519,3064,5519
motorcycle,3102,10163,3102,10163
motorcycle,3120,4273,3120,4273
motorcycle,3159,4166,3159,4166
motorcycle,3178,4027,3178,4027
motorcycle,3228,1216,3228,1216
